Version: 2, OpenDRIVE: ./ALKS_Road_straight.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot
8.600, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
8.625, 0, Ego, 148.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.307
8.625, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
8.650, 0, Ego, 149.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.498
8.650, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
8.675, 0, Ego, 149.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.688
8.675, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
8.700, 0, Ego, 150.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.879
8.700, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
8.725, 0, Ego, 150.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.786
8.725, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
8.750, 0, Ego, 150.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.976
8.750, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
8.775, 0, Ego, 151.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.167
8.775, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
8.800, 0, Ego, 151.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.357
8.800, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
8.825, 0, Ego, 152.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.548
8.825, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
8.850, 0, Ego, 152.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.455
8.850, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
8.875, 0, Ego, 152.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.646
8.875, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
8.900, 0, Ego, 153.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.836
8.900, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
8.925, 0, Ego, 153.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.027
8.925, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
8.950, 0, Ego, 154.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.217
8.950, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
8.975, 0, Ego, 154.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.124
8.975, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.000, 0, Ego, 155.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.315
9.000, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.025, 0, Ego, 155.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.505
9.025, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.050, 0, Ego, 155.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.696
9.050, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.075, 0, Ego, 156.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.886
9.075, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.100, 0, Ego, 156.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.077
9.100, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.125, 0, Ego, 157.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.984
9.125, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.150, 0, Ego, 157.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.175
9.150, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.175, 0, Ego, 157.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.365
9.175, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.200, 0, Ego, 158.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.555
9.200, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.225, 0, Ego, 158.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.746
9.225, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.250, 0, Ego, 159.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.653
9.250, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.275, 0, Ego, 159.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.844
9.275, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.300, 0, Ego, 160.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.034
9.300, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.325, 0, Ego, 160.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.225
9.325, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.350, 0, Ego, 160.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.415
9.350, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.375, 0, Ego, 161.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.322
9.375, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.400, 0, Ego, 161.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.513
9.400, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.425, 0, Ego, 162.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.703
9.425, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.450, 0, Ego, 162.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.894
9.450, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.475, 0, Ego, 162.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.084
9.475, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.500, 0, Ego, 163.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.275
9.500, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.525, 0, Ego, 163.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.182
9.525, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.550, 0, Ego, 164.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.373
9.550, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.575, 0, Ego, 164.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.563
9.575, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.600, 0, Ego, 165.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.754
9.600, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.625, 0, Ego, 165.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.944
9.625, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.650, 0, Ego, 165.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.851
9.650, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.675, 0, Ego, 166.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.042
9.675, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.700, 0, Ego, 166.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.232
9.700, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.725, 0, Ego, 167.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.423
9.725, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.750, 0, Ego, 167.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.613
9.750, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.775, 0, Ego, 167.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.520
9.775, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.800, 0, Ego, 168.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.711
9.800, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.825, 0, Ego, 168.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.901
9.825, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.850, 0, Ego, 169.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.092
9.850, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.875, 0, Ego, 169.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.282
9.875, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.900, 0, Ego, 170.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.190
9.900, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.925, 0, Ego, 170.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.380
9.925, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.950, 0, Ego, 170.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.571
9.950, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
9.975, 0, Ego, 171.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.761
9.975, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.000, 0, Ego, 171.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.952
10.000, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.025, 0, Ego, 172.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.142
10.025, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.050, 0, Ego, 172.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.049
10.050, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.075, 0, Ego, 172.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.240
10.075, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.100, 0, Ego, 173.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.430
10.100, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.125, 0, Ego, 173.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.621
10.125, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.150, 0, Ego, 174.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.811
10.150, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.175, 0, Ego, 174.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.719
10.175, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.200, 0, Ego, 175.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.909
10.200, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.225, 0, Ego, 175.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.100
10.225, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.250, 0, Ego, 175.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.290
10.250, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.275, 0, Ego, 176.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.480
10.275, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.300, 0, Ego, 176.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.388
10.300, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.325, 0, Ego, 177.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.578
10.325, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.350, 0, Ego, 177.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.769
10.350, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.375, 0, Ego, 177.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.959
10.375, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.400, 0, Ego, 178.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.150
10.400, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.425, 0, Ego, 178.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.057
10.425, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.450, 0, Ego, 179.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.247
10.450, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.475, 0, Ego, 179.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.438
10.475, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.500, 0, Ego, 180.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.628
10.500, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.525, 0, Ego, 180.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.819
10.525, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.550, 0, Ego, 180.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.009
10.550, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.575, 0, Ego, 181.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.917
10.575, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.600, 0, Ego, 181.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.107
10.600, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.625, 0, Ego, 182.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.298
10.625, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.650, 0, Ego, 182.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.488
10.650, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.675, 0, Ego, 182.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.679
10.675, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.700, 0, Ego, 183.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.586
10.700, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.725, 0, Ego, 183.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.776
10.725, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.750, 0, Ego, 184.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.967
10.750, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.775, 0, Ego, 184.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.157
10.775, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.800, 0, Ego, 185.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.348
10.800, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.825, 0, Ego, 185.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.255
10.825, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.850, 0, Ego, 185.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.445
10.850, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.875, 0, Ego, 186.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.636
10.875, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.900, 0, Ego, 186.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.826
10.900, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.925, 0, Ego, 187.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.017
10.925, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.950, 0, Ego, 187.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.207
10.950, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
10.975, 0, Ego, 187.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.115
10.975, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.000, 0, Ego, 188.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.305
11.000, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.025, 0, Ego, 188.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.496
11.025, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.050, 0, Ego, 189.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.686
11.050, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.075, 0, Ego, 189.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.877
11.075, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.100, 0, Ego, 190.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.784
11.100, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.125, 0, Ego, 190.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.974
11.125, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.150, 0, Ego, 190.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.165
11.150, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.175, 0, Ego, 191.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.355
11.175, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.200, 0, Ego, 191.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.546
11.200, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.225, 0, Ego, 192.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.453
11.225, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.250, 0, Ego, 192.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.644
11.250, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.275, 0, Ego, 192.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.834
11.275, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.300, 0, Ego, 193.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.024
11.300, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.325, 0, Ego, 193.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.215
11.325, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.350, 0, Ego, 194.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.122
11.350, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.375, 0, Ego, 194.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.313
11.375, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.400, 0, Ego, 195.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.503
11.400, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.425, 0, Ego, 195.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.694
11.425, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.450, 0, Ego, 195.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.884
11.450, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.475, 0, Ego, 196.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.075
11.475, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.500, 0, Ego, 196.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.982
11.500, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.525, 0, Ego, 197.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.172
11.525, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.550, 0, Ego, 197.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.363
11.550, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.575, 0, Ego, 197.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.553
11.575, 1, TargetBlocking, 500.000, -13.000, 0.000, 1.570, 0.000, 0.000, 0.000, 0.000, 0.000
11.600, 0, Ego, 198.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.744
