Version: 2, OpenDRIVE: ALKS_CutoutFullyBocking.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot
1.300, 1, Ego, 21.450, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 4.737
1.300, 0, CutInVehicle, 64.638, -8.875, 0.000, 0.000, 0.000, 0.000, 11.738, 0.000, 4.123
1.325, 1, Ego, 21.862, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 5.916
1.325, 0, CutInVehicle, 64.932, -8.875, 0.000, 0.000, 0.000, 0.000, 11.764, 0.000, 4.963
1.350, 1, Ego, 22.275, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 0.811
1.350, 0, CutInVehicle, 65.227, -8.875, 0.000, 0.000, 0.000, 0.000, 11.792, 0.000, 5.805
1.375, 1, Ego, 22.688, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 1.990
1.375, 0, CutInVehicle, 65.522, -8.875, 0.000, 0.000, 0.000, 0.000, 11.819, 0.000, 0.366
1.400, 1, Ego, 23.100, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 3.168
1.400, 0, CutInVehicle, 65.818, -8.875, 0.000, 0.000, 0.000, 0.000, 11.847, 0.000, 1.213
1.425, 1, Ego, 23.513, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 4.347
1.425, 0, CutInVehicle, 66.115, -8.875, 0.000, 0.000, 0.000, 0.000, 11.875, 0.000, 2.061
1.450, 1, Ego, 23.925, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 5.525
1.450, 0, CutInVehicle, 66.413, -8.875, 0.000, 0.000, 0.000, 0.000, 11.903, 0.000, 2.911
1.475, 1, Ego, 24.337, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 0.421
1.475, 0, CutInVehicle, 66.711, -8.875, 0.000, 0.000, 0.000, 0.000, 11.932, 0.000, 3.763
1.500, 1, Ego, 24.750, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 1.599
1.500, 0, CutInVehicle, 67.010, -8.875, 0.000, 0.000, 0.000, 0.000, 11.961, 0.000, 4.618
1.525, 1, Ego, 25.163, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 2.778
1.525, 0, CutInVehicle, 67.310, -8.875, 0.000, 0.000, 0.000, 0.000, 11.990, 0.000, 5.474
1.550, 1, Ego, 25.575, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 3.956
1.550, 0, CutInVehicle, 67.610, -8.875, 0.000, 0.000, 0.000, 0.000, 12.020, 0.000, 0.049
1.575, 1, Ego, 25.987, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 5.135
1.575, 0, CutInVehicle, 67.911, -8.875, 0.000, 0.000, 0.000, 0.000, 12.050, 0.000, 0.910
1.600, 1, Ego, 26.400, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 0.030
1.600, 0, CutInVehicle, 68.213, -8.875, 0.000, 0.000, 0.000, 0.000, 12.080, 0.000, 1.773
1.625, 1, Ego, 26.812, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 1.209
1.625, 0, CutInVehicle, 68.516, -8.875, 0.000, 0.000, 0.000, 0.000, 12.110, 0.000, 2.638
1.650, 1, Ego, 27.225, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 2.387
1.650, 0, CutInVehicle, 68.820, -8.875, 0.000, 0.000, 0.000, 0.000, 12.141, 0.000, 3.505
1.675, 1, Ego, 27.638, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 3.566
1.675, 0, CutInVehicle, 69.124, -8.875, 0.000, 0.000, 0.000, 0.000, 12.172, 0.000, 4.375
1.700, 1, Ego, 28.050, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 4.745
1.700, 0, CutInVehicle, 69.429, -8.875, 0.000, 0.000, 0.000, 0.000, 12.203, 0.000, 5.246
1.725, 1, Ego, 28.462, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 5.923
1.725, 0, CutInVehicle, 69.735, -8.875, 0.000, 0.000, 0.000, 0.000, 12.235, 0.000, 6.120
1.750, 1, Ego, 28.875, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 0.819
1.750, 0, CutInVehicle, 70.042, -8.875, 0.000, 0.000, 0.000, 0.000, 12.266, 0.000, 0.713
1.775, 1, Ego, 29.288, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 1.997
1.775, 0, CutInVehicle, 70.349, -8.875, 0.000, 0.000, 0.000, 0.000, 12.298, 0.000, 1.592
1.800, 1, Ego, 29.700, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 3.176
1.800, 0, CutInVehicle, 70.657, -8.875, 0.000, 0.000, 0.000, 0.000, 12.330, 0.000, 2.472
1.825, 1, Ego, 30.112, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 4.354
1.825, 0, CutInVehicle, 70.966, -8.875, 0.000, 0.000, 0.000, 0.000, 12.363, 0.000, 3.355
1.850, 1, Ego, 30.525, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 5.533
1.850, 0, CutInVehicle, 71.276, -8.875, 0.000, 0.000, 0.000, 0.000, 12.395, 0.000, 4.241
1.875, 1, Ego, 30.938, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 0.428
1.875, 0, CutInVehicle, 71.587, -8.875, 0.000, 0.000, 0.000, 0.000, 12.428, 0.000, 5.128
1.900, 1, Ego, 31.350, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 1.607
1.900, 0, CutInVehicle, 71.898, -8.875, 0.000, 0.000, 0.000, 0.000, 12.460, 0.000, 6.018
1.925, 1, Ego, 31.763, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 2.785
1.925, 0, CutInVehicle, 72.211, -8.875, 0.000, 0.000, 0.000, 0.000, 12.493, 0.000, 0.628
1.950, 1, Ego, 32.175, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 3.964
1.950, 0, CutInVehicle, 72.524, -8.875, 0.000, 0.000, 0.000, 0.000, 12.526, 0.000, 1.522
1.975, 1, Ego, 32.588, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 5.143
1.975, 0, CutInVehicle, 72.838, -8.875, 0.000, 0.000, 0.000, 0.000, 12.560, 0.000, 2.419
2.000, 1, Ego, 33.000, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 0.038
2.000, 0, CutInVehicle, 73.153, -8.875, 0.000, 0.000, 0.000, 0.000, 12.593, 0.000, 3.319
2.025, 1, Ego, 33.412, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 1.217
2.025, 0, CutInVehicle, 73.468, -8.875, 0.000, 0.000, 0.000, 0.000, 12.627, 0.000, 4.221
2.050, 1, Ego, 33.825, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 2.395
2.050, 0, CutInVehicle, 73.785, -8.875, 0.000, 0.000, 0.000, 0.000, 12.660, 0.000, 5.125
2.075, 1, Ego, 34.237, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 3.574
2.075, 0, CutInVehicle, 74.102, -8.875, 0.000, 0.000, 0.000, 0.000, 12.694, 0.000, 6.032
2.100, 1, Ego, 34.650, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 4.752
2.100, 0, CutInVehicle, 74.420, -8.875, 0.000, 0.000, 0.000, 0.000, 12.728, 0.000, 0.658
2.125, 1, Ego, 35.062, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 5.931
2.125, 0, CutInVehicle, 74.740, -8.875, 0.000, 0.000, 0.000, 0.000, 12.762, 0.000, 1.569
2.150, 1, Ego, 35.475, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 0.826
2.150, 0, CutInVehicle, 75.059, -8.875, 0.000, 0.000, 0.000, 0.000, 12.795, 0.000, 2.483
2.175, 1, Ego, 35.888, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 2.005
2.175, 0, CutInVehicle, 75.380, -8.875, 0.000, 0.000, 0.000, 0.000, 12.829, 0.000, 3.400
2.200, 1, Ego, 36.300, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 3.183
2.200, 0, CutInVehicle, 75.702, -8.875, 0.000, 0.000, 0.000, 0.000, 12.864, 0.000, 4.319
2.225, 1, Ego, 36.713, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 4.362
2.225, 0, CutInVehicle, 76.024, -8.875, 0.000, 0.000, 0.000, 0.000, 12.898, 0.000, 5.240
2.250, 1, Ego, 37.125, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 5.540
2.250, 0, CutInVehicle, 76.347, -8.875, 0.000, 0.000, 0.000, 0.000, 12.932, 0.000, 6.163
2.275, 1, Ego, 37.537, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 0.436
2.275, 0, CutInVehicle, 76.672, -8.875, 0.000, 0.000, 0.000, 0.000, 12.966, 0.000, 0.806
2.300, 1, Ego, 37.950, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 1.614
2.300, 0, CutInVehicle, 76.997, -8.875, 0.000, 0.000, 0.000, 0.000, 13.000, 0.000, 1.735
2.325, 1, Ego, 38.362, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 2.793
2.325, 0, CutInVehicle, 77.322, -8.875, 0.000, 0.000, 0.000, 0.000, 13.034, 0.000, 2.666
2.350, 1, Ego, 38.775, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 3.972
2.350, 0, CutInVehicle, 77.649, -8.875, 0.000, 0.000, 0.000, 0.000, 13.068, 0.000, 3.599
2.375, 1, Ego, 39.188, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 5.150
2.375, 0, CutInVehicle, 77.977, -8.875, 0.000, 0.000, 0.000, 0.000, 13.102, 0.000, 4.535
2.400, 1, Ego, 39.600, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 0.046
2.400, 0, CutInVehicle, 78.305, -8.875, 0.000, 0.000, 0.000, 0.000, 13.136, 0.000, 5.474
2.425, 1, Ego, 40.013, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 1.224
2.425, 0, CutInVehicle, 78.634, -8.875, 0.000, 0.000, 0.000, 0.000, 13.171, 0.000, 0.131
2.450, 1, Ego, 40.425, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 2.403
2.450, 0, CutInVehicle, 78.965, -8.875, 0.000, 0.000, 0.000, 0.000, 13.205, 0.000, 1.074
2.475, 1, Ego, 40.838, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 3.581
2.475, 0, CutInVehicle, 79.295, -8.875, 0.000, 0.000, 0.000, 0.000, 13.238, 0.000, 2.020
2.500, 1, Ego, 41.250, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 4.760
2.500, 0, CutInVehicle, 79.627, -8.875, 0.000, 0.000, 0.000, 0.000, 13.272, 0.000, 2.968
2.525, 1, Ego, 41.662, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 5.938
2.525, 0, CutInVehicle, 79.960, -8.875, 0.000, 0.000, 0.000, 0.000, 13.306, 0.000, 3.918
2.550, 1, Ego, 42.075, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 0.834
2.550, 0, CutInVehicle, 80.293, -8.875, 0.000, 0.000, 0.000, 0.000, 13.340, 0.000, 4.871
2.575, 1, Ego, 42.487, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 2.012
2.575, 0, CutInVehicle, 80.628, -8.875, 0.000, 0.000, 0.000, 0.000, 13.373, 0.000, 5.827
2.600, 1, Ego, 42.900, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 3.191
2.600, 0, CutInVehicle, 80.963, -8.875, 0.000, 0.000, 0.000, 0.000, 13.407, 0.000, 0.501
2.625, 1, Ego, 43.312, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 4.369
2.625, 0, CutInVehicle, 81.299, -8.875, 0.000, 0.000, 0.000, 0.000, 13.440, 0.000, 1.461
2.650, 1, Ego, 43.725, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 5.548
2.650, 0, CutInVehicle, 81.636, -8.875, 0.000, 0.000, 0.000, 0.000, 13.474, 0.000, 2.423
2.675, 1, Ego, 44.138, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 0.443
2.675, 0, CutInVehicle, 81.973, -8.875, 0.000, 0.000, 0.000, 0.000, 13.507, 0.000, 3.388
2.700, 1, Ego, 44.550, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 1.622
2.700, 0, CutInVehicle, 82.312, -8.875, 0.000, 0.000, 0.000, 0.000, 13.540, 0.000, 4.355
2.725, 1, Ego, 44.963, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 2.801
2.725, 0, CutInVehicle, 82.651, -8.875, 0.000, 0.000, 0.000, 0.000, 13.572, 0.000, 5.325
2.750, 1, Ego, 45.375, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 3.979
2.750, 0, CutInVehicle, 82.991, -8.875, 0.000, 0.000, 0.000, 0.000, 13.605, 0.000, 0.013
2.775, 1, Ego, 45.787, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 5.158
2.775, 0, CutInVehicle, 83.332, -8.875, 0.000, 0.000, 0.000, 0.000, 13.637, 0.000, 0.987
2.800, 1, Ego, 46.200, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 0.053
2.800, 0, CutInVehicle, 83.674, -8.875, 0.000, 0.000, 0.000, 0.000, 13.670, 0.000, 1.964
2.825, 1, Ego, 46.612, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 1.232
2.825, 0, CutInVehicle, 84.017, -8.875, 0.000, 0.000, 0.000, 0.000, 13.702, 0.000, 2.943
2.850, 1, Ego, 47.025, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 2.410
2.850, 0, CutInVehicle, 84.360, -8.875, 0.000, 0.000, 0.000, 0.000, 13.734, 0.000, 3.924
2.875, 1, Ego, 47.438, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 3.589
2.875, 0, CutInVehicle, 84.704, -8.875, 0.000, 0.000, 0.000, 0.000, 13.765, 0.000, 4.907
2.900, 1, Ego, 47.850, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 4.767
2.900, 0, CutInVehicle, 85.049, -8.875, 0.000, 0.000, 0.000, 0.000, 13.797, 0.000, 5.892
2.925, 1, Ego, 48.263, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 5.946
2.925, 0, CutInVehicle, 85.395, -8.875, 0.000, 0.000, 0.000, 0.000, 13.828, 0.000, 0.597
2.950, 1, Ego, 48.675, -5.325, 0.000, 0.000, 0.000, 0.000, 16.500, 0.000, 0.841
