esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: N/A - client build
Scenario File Name: ..\resources\myresources\ALKS_CutoutFullyBocking/./ALKS_CutoutFullyBocking.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entitity_Name [-] , #2 Entitity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
Ego, 1, 16.500000, 0.000000, 5.968726, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 68.062500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 68.062500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 165, 4.125000, CutInVehicle, 0, 14.895682, 0.000000, 6.173292, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 102.740294, -8.875000, 0.000000, 14.895682, 0.000000, 0.000000, 0.446406, 0.000000, 0.000000, 102.740294, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 0.864113, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 68.475000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 68.475000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 166, 4.150000, CutInVehicle, 0, 14.906290, 0.000000, 0.954842, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 103.112951, -8.875000, 0.000000, 14.906290, 0.000000, 0.000000, 0.424302, 0.000000, 0.000000, 103.112951, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 2.042684, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 68.887500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 68.887500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 167, 4.175000, CutInVehicle, 0, 14.916341, 0.000000, 2.020294, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 103.485860, -8.875000, 0.000000, 14.916341, 0.000000, 0.000000, 0.402073, 0.000000, 0.000000, 103.485860, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 3.221255, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 69.300000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 69.300000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 168, 4.200000, CutInVehicle, 0, 14.925835, 0.000000, 3.086426, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 103.859006, -8.875000, 0.000000, 14.925835, 0.000000, 0.000000, 0.379728, 0.000000, 0.000000, 103.859006, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 4.399827, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 69.712500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 69.712500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 169, 4.225000, CutInVehicle, 0, 14.934766, 0.000000, 4.153195, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 104.232375, -8.875000, 0.000000, 14.934766, 0.000000, 0.000000, 0.357272, 0.000000, 0.000000, 104.232375, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 5.578398, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 70.125000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 70.125000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 170, 4.250000, CutInVehicle, 0, 14.943134, 0.000000, 5.220561, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 104.605953, -8.875000, 0.000000, 14.943134, 0.000000, 0.000000, 0.334712, 0.000000, 0.000000, 104.605953, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 0.473784, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 70.537500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 70.537500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 171, 4.275000, CutInVehicle, 0, 14.950936, 0.000000, 0.005300, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 104.979726, -8.875000, 0.000000, 14.950936, 0.000000, 0.000000, 0.312054, 0.000000, 0.000000, 104.979726, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 1.652356, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 70.950000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 70.950000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 172, 4.300000, CutInVehicle, 0, 14.958168, 0.000000, 1.073741, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 105.353681, -8.875000, 0.000000, 14.958168, 0.000000, 0.000000, 0.289306, 0.000000, 0.000000, 105.353681, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 2.830927, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 71.362500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 71.362500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 173, 4.325000, CutInVehicle, 0, 14.964830, 0.000000, 2.142657, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 105.727801, -8.875000, 0.000000, 14.964830, 0.000000, 0.000000, 0.266473, 0.000000, 0.000000, 105.727801, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 4.009499, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 71.775000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 71.775000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 174, 4.350000, CutInVehicle, 0, 14.970919, 0.000000, 3.212008, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 106.102074, -8.875000, 0.000000, 14.970919, 0.000000, 0.000000, 0.243562, 0.000000, 0.000000, 106.102074, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 5.188070, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 72.187500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 72.187500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 175, 4.375000, CutInVehicle, 0, 14.976434, 0.000000, 4.281754, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 106.476485, -8.875000, 0.000000, 14.976434, 0.000000, 0.000000, 0.220580, 0.000000, 0.000000, 106.476485, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 0.083456, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 72.600000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 72.600000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 176, 4.400000, CutInVehicle, 0, 14.981372, 0.000000, 5.351852, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 106.851019, -8.875000, 0.000000, 14.981372, 0.000000, 0.000000, 0.197534, 0.000000, 0.000000, 106.851019, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 1.262028, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 73.012500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 73.012500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 177, 4.425000, CutInVehicle, 0, 14.985733, 0.000000, 0.139076, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 107.225663, -8.875000, 0.000000, 14.985733, 0.000000, 0.000000, 0.174431, 0.000000, 0.000000, 107.225663, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 2.440599, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 73.425000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 73.425000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 178, 4.450000, CutInVehicle, 0, 14.989515, 0.000000, 1.209755, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 107.600401, -8.875000, 0.000000, 14.989515, 0.000000, 0.000000, 0.151276, 0.000000, 0.000000, 107.600401, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 3.619171, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 73.837500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 73.837500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 179, 4.475000, CutInVehicle, 0, 14.992716, 0.000000, 2.280664, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 107.975219, -8.875000, 0.000000, 14.992716, 0.000000, 0.000000, 0.128078, 0.000000, 0.000000, 107.975219, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 4.797742, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 74.250000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 74.250000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 180, 4.500000, CutInVehicle, 0, 14.995338, 0.000000, 3.351759, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 108.350102, -8.875000, 0.000000, 14.995338, 0.000000, 0.000000, 0.104842, 0.000000, 0.000000, 108.350102, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 5.976313, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 74.662500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 74.662500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 181, 4.525000, CutInVehicle, 0, 14.997377, 0.000000, 4.423000, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 108.725036, -8.875000, 0.000000, 14.997377, 0.000000, 0.000000, 0.081575, 0.000000, 0.000000, 108.725036, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 0.871700, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 75.075000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 75.075000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 182, 4.550000, CutInVehicle, 0, 14.998834, 0.000000, 5.494346, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 109.100007, -8.875000, 0.000000, 14.998834, 0.000000, 0.000000, 0.058285, 0.000000, 0.000000, 109.100007, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 2.050271, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 75.487500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 75.487500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 183, 4.575000, CutInVehicle, 0, 14.999708, 0.000000, 0.282568, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 109.475000, -8.875000, 0.000000, 14.999708, 0.000000, 0.000000, 0.034978, 0.000000, 0.000000, 109.475000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 3.228842, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 75.900000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 75.900000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 184, 4.600000, CutInVehicle, 0, 15.000000, 0.000000, 1.353997, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 109.850000, -8.875000, 0.000000, 15.000000, 0.000000, 0.000000, 0.011660, 0.000000, 0.000000, 109.850000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 4.407414, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 76.312500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 76.312500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 185, 4.625000, CutInVehicle, 0, 15.000000, 0.000000, 2.425425, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 110.225000, -8.875000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.225000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 5.585985, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 76.725000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 76.725000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 186, 4.650000, CutInVehicle, 0, 15.000000, 0.000000, 3.496854, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 110.600000, -8.875000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.600000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 0.481371, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 77.137500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 77.137500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 187, 4.675000, CutInVehicle, 0, 15.000000, 0.000000, 4.568282, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 110.975000, -8.875000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.975000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 1.659943, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 77.550000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 77.550000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 188, 4.700000, CutInVehicle, 0, 15.000000, 0.000000, 5.639711, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 111.350000, -8.875000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 111.350000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 2.838514, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 77.962500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 77.962500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 189, 4.725000, CutInVehicle, 0, 15.000000, 0.000000, 0.427954, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 111.725000, -8.875000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 111.725000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 4.017086, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 78.375000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 78.375000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 190, 4.750000, CutInVehicle, 0, 15.000000, 0.000000, 1.499383, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 112.100000, -8.875000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 112.100000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 5.195657, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 78.787500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 78.787500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 191, 4.775000, CutInVehicle, 0, 15.000000, 0.000000, 2.570811, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 112.475000, -8.875000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 112.475000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 0.091043, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 79.200000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 79.200000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 192, 4.800000, CutInVehicle, 0, 15.000000, 0.000000, 3.642240, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 112.850000, -8.875000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 112.850000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 1.269615, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 79.612500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 79.612500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 193, 4.825000, CutInVehicle, 0, 15.000000, 0.000000, 4.713669, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 113.225000, -8.875000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 113.225000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 2.448186, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 80.025000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 80.025000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 194, 4.850000, CutInVehicle, 0, 15.000000, 0.000000, 5.785097, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 113.600000, -8.875000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 113.600000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 3.626758, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 80.437500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 80.437500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 195, 4.875000, CutInVehicle, 0, 15.000000, 0.000000, 0.573340, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 113.975000, -8.875000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 113.975000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 4.805329, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 80.850000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 80.850000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 196, 4.900000, CutInVehicle, 0, 15.000000, 0.000000, 1.644769, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 114.350000, -8.875000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 114.350000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 5.983900, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 81.262500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 81.262500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 197, 4.925000, CutInVehicle, 0, 15.000000, 0.000000, 2.716198, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 114.725000, -8.875000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 114.725000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 0.879286, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 81.675000, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 81.675000, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 198, 4.950000, CutInVehicle, 0, 15.000000, 0.000000, 3.787626, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 115.100000, -8.875000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 115.100000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
Ego, 1, 16.500000, 0.000000, 2.057858, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 82.087500, -5.325000, 0.000000, 16.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 82.087500, -5.325000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 199, 4.975000, CutInVehicle, 0, 15.000000, 0.000000, 4.859055, 1.400000, 0.000000, 0.800000, 4.200000, 2.000000, 1.600000, 115.475000, -8.875000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 115.475000, -8.875000, -3, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
