esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: N/A - client build
Scenario File Name: ./resources/myresources/./FourWaySignal.xosc
Number of Vehicles: 1
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , 
58, 2.900000, Sedan, 0, 17.881599, 0.055066, 3.648562, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -27.747878, -0.200747, 0.000000, 17.108409, 5.200650, 0.000000, -1.892109, 6.452516, 0.000000, 89.864264, -1.869605, -2, 0.977626, 0.301708, 0.313432, 6.252806, 0.277753, 0.000000, -0.004035, , 
59, 2.950000, Sedan, 0, 17.881599, 0.034422, 6.203076, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -26.895723, 0.069806, 0.000000, 17.043108, 5.411069, 0.000000, -1.306013, 4.208373, 0.000000, 90.703757, -1.895224, -2, 1.225963, 0.311504, 0.195928, 6.252618, 0.290937, 0.000000, -0.004035, , 
60, 3.000000, Sedan, 0, 17.881599, 0.010216, 2.474405, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -26.045382, 0.346028, 0.000000, 17.006814, 5.524427, 0.000000, -0.725888, 2.267164, 0.000000, 91.543286, -1.920280, -2, 1.483910, 0.314412, 0.058146, 6.252864, 0.297231, 0.000000, -0.004035, , 
61, 3.050000, Sedan, 0, 17.881599, -0.006488, 5.028919, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -25.195158, 0.622608, 0.000000, 17.004493, 5.531599, 0.000000, -0.046430, 0.143445, 0.000000, 92.382758, -1.943917, -2, 1.745528, 0.312565, -0.036927, 6.255592, 0.298772, 0.000000, -0.004035, , 
62, 3.100000, Sedan, 0, 17.881599, -0.029832, 1.300248, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -24.343492, 0.894703, 0.000000, 17.033317, 5.441909, 0.000000, 0.576491, -1.793809, 0.000000, 93.245949, -1.964514, -1, -0.850511, 0.304075, -0.169802, 6.259371, 0.293764, 0.000000, -0.004035, , 
63, 3.150000, Sedan, 0, 17.881599, -0.051236, 3.854762, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -23.488794, 1.157105, 0.000000, 17.093960, 5.248030, 0.000000, 1.212862, -3.877571, 0.000000, 94.140971, -1.980422, -1, -0.723257, 0.289494, -0.291629, 6.265752, 0.282794, 0.000000, -0.004035, , 
64, 3.200000, Sedan, 0, 17.881599, -0.071951, 0.126091, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -22.629659, 1.404566, 0.000000, 17.182693, 4.949235, 0.000000, 1.774648, -5.975904, 0.000000, 95.036241, -1.989419, -1, -0.599662, 0.269017, -0.409537, 6.274902, 0.265929, 0.000000, -0.004035, , 
65, 3.250000, Sedan, 0, 17.881599, -0.096951, 2.680605, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -21.764653, 1.630599, 0.000000, 17.300114, 4.520654, 0.000000, 2.348437, -8.571612, 0.000000, 95.965512, -1.989400, -1, -0.477632, 0.241377, -0.552803, 0.004371, 0.242038, 0.000000, -0.004035, , 
66, 3.300000, Sedan, 0, 17.881599, -0.120460, 5.235119, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -20.893123, 1.829910, 0.000000, 17.430601, 3.986224, 0.000000, 2.609729, -10.688613, 0.000000, 96.928290, -1.975793, -1, -0.359231, 0.207095, -0.685643, 0.022555, 0.211640, 0.000000, -0.004035, , 
67, 3.350000, Sedan, 0, 17.881599, -0.144457, 1.506448, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -20.014775, 1.996526, 0.000000, 17.566960, 3.332310, 0.000000, 2.727184, -13.078282, 0.000000, 97.924453, -1.943227, -1, -0.246762, 0.165983, -0.822235, 0.047655, 0.174547, 0.000000, -0.004035, , 
68, 3.400000, Sedan, 0, 17.881599, -0.168853, 4.060963, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -19.129855, 2.123527, 0.000000, 17.698408, 2.540028, 0.000000, 2.628956, -15.845622, 0.000000, 98.943910, -1.885894, -1, -0.143528, 0.117928, -0.961093, 0.080102, 0.130606, 0.000000, -0.004035, , 
69, 3.450000, Sedan, 0, 17.881599, -0.192317, 0.332291, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -18.239595, 2.204723, 0.000000, 17.805194, 1.623923, 0.000000, 2.135723, -18.322102, 0.000000, 99.920633, -1.804392, -1, -0.054392, 0.063196, -1.094646, 0.079814, 0.079814, 0.000000, -0.004035, , 
70, 3.500000, Sedan, 0, 17.881599, -0.213560, 2.886806, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -17.346175, 2.234804, 0.000000, 17.868408, 0.601621, 0.000000, 1.264283, -20.446047, 0.000000, 100.807201, -1.757872, -1, -0.007872, 0.002418, -1.215559, 0.022613, 0.022613, 0.000000, -0.004035, , 
71, 3.550000, Sedan, 0, 17.881599, -0.188560, 5.441320, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -16.452234, 2.220518, 0.000000, 17.878821, -0.285719, 0.000000, 0.208252, -17.746790, 0.000000, 101.694991, -1.752502, -1, -0.002502, 6.259673, -0.518598, 0.000265, 0.000265, 0.000000, -0.004035, , 
72, 3.600000, Sedan, 0, 17.881599, -0.163560, 1.712649, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -15.558435, 2.198615, 0.000000, 17.875985, -0.438064, 0.000000, -0.056725, -3.046901, 0.000000, 102.582797, -1.751548, -1, -0.001548, 6.253833, -0.116803, 6.281192, -0.001994, 0.000000, -0.004035, , 
73, 3.650000, Sedan, 0, 17.881599, -0.138560, 4.267163, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -14.664800, 2.170382, 0.000000, 17.872682, -0.564658, 0.000000, -0.066054, -2.531892, 0.000000, 103.470616, -1.753724, -1, -0.003724, 6.250986, -0.056952, 6.281926, -0.001259, 0.000000, -0.004035, , 
74, 3.700000, Sedan, 0, 17.881599, -0.113560, 0.538492, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -13.771166, 2.142149, 0.000000, 17.872682, -0.564658, 0.000000, 0.000000, -0.000000, 0.000000, 104.358439, -1.752697, -1, -0.002697, 6.248138, -0.056952, 6.282660, -0.000525, 0.000000, -0.004035, , 
75, 3.750000, Sedan, 0, 17.881599, -0.088560, 3.093006, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -12.877636, 2.111114, 0.000000, 17.870602, -0.620708, 0.000000, -0.041589, -1.120992, 0.000000, 105.246246, -1.751272, -1, -0.001272, 6.245081, -0.061140, 6.283185, -0.000000, 0.000000, -0.004035, , 
76, 3.800000, Sedan, 0, 17.881599, -0.063560, 5.647520, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -11.984367, 2.073053, 0.000000, 17.865389, -0.761223, 0.000000, -0.104262, -2.810310, 0.000000, 106.134064, -1.753675, -1, -0.003675, 6.241499, -0.071638, 6.283185, -0.000000, 0.000000, -0.004035, , 
77, 3.850000, Sedan, 0, 17.881599, -0.038560, 1.918849, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -11.091097, 2.034992, 0.000000, 17.865389, -0.761223, 0.000000, 0.000000, -0.000000, 0.000000, 107.021887, -1.752876, -1, -0.002876, 6.237917, -0.071638, 0.000000, 0.000000, 0.000000, -0.004035, , 
78, 3.900000, Sedan, 0, 17.881599, -0.013560, 4.473363, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -10.197929, 1.994827, 0.000000, 17.863365, -0.803288, 0.000000, -0.040484, -0.841300, 0.000000, 107.909695, -1.750979, -1, -0.000979, 6.234335, -0.071638, 6.283185, -0.000000, 0.000000, -0.004035, , 
79, 3.950000, Sedan, 0, 17.881599, -0.012586, 0.744692, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -9.305132, 1.946943, 0.000000, 17.855935, -0.957696, 0.000000, -0.148603, -3.088159, 0.000000, 108.797512, -1.753610, -1, -0.003610, 6.230753, -0.071638, 6.283185, -0.000000, 0.000000, -0.004035, , 
80, 4.000000, Sedan, 0, 17.881599, -0.012586, 3.299206, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -8.412335, 1.899058, 0.000000, 17.855935, -0.957696, 0.000000, 0.000000, 0.000000, 0.000000, 109.685335, -1.753038, -1, -0.003038, 6.227171, -0.071638, 0.000000, 0.000000, 0.000000, -0.004035, , 
81, 4.050000, Sedan, 0, 17.881599, -0.012586, 5.853721, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -7.519622, 1.849768, 0.000000, 17.854273, -0.985786, 0.000000, -0.033232, -0.561802, 0.000000, 110.573144, -1.750671, -1, -0.000671, 6.223590, -0.071638, 6.283185, -0.000000, 0.000000, -0.004035, , 
82, 4.100000, Sedan, 0, 17.881599, -0.012586, 2.125050, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -6.627406, 1.792066, 0.000000, 17.844320, -1.154053, 0.000000, -0.199067, -3.365340, 0.000000, 111.460960, -1.753529, -1, -0.003529, 6.220008, -0.071638, 6.283185, -0.000000, 0.000000, -0.004035, , 
83, 4.150000, Sedan, 0, 17.881599, -0.012586, 4.679564, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -5.735190, 1.734363, 0.000000, 17.844320, -1.154053, 0.000000, -0.000000, 0.000000, 0.000000, 112.348784, -1.753184, -1, -0.003184, 6.216426, -0.071638, 0.000000, 0.000000, 0.000000, -0.004035, , 
84, 4.200000, Sedan, 0, 17.881599, -0.012586, 0.950893, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -4.843023, 1.675954, 0.000000, 17.843328, -1.168183, 0.000000, -0.019838, -0.282599, 0.000000, 113.236594, -1.750346, -1, -0.000346, 6.212844, -0.071638, 6.283185, -0.000000, 0.000000, -0.004035, , 
85, 4.250000, Sedan, 0, 17.881599, -0.012586, 3.505407, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -3.951496, 1.608440, 0.000000, 17.830546, -1.350271, 0.000000, -0.255646, -3.641750, 0.000000, 114.124407, -1.753431, -1, -0.003431, 6.209262, -0.071638, 6.283185, -0.000000, 0.000000, -0.004035, , 
86, 4.300000, Sedan, 0, 17.881599, -0.012586, 6.059921, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -3.059969, 1.540927, 0.000000, 17.830546, -1.350271, 0.000000, 0.000000, -0.000000, 0.000000, 115.012232, -1.753315, -1, -0.003315, 6.205680, -0.071638, 0.000000, 0.000000, 0.000000, -0.004035, , 
87, 4.350000, Sedan, 0, 17.881599, -0.012586, 2.331250, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -2.168442, 1.473404, 0.000000, 17.830530, -1.350460, 0.000000, -0.000308, -0.003792, 0.000000, 115.900043, -1.750005, -1, -0.000005, 6.202098, -0.071638, 6.283185, -0.000000, 0.000000, -0.004035, , 
88, 4.400000, Sedan, 0, 17.881599, -0.012586, 4.885764, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -1.277712, 1.396088, 0.000000, 17.814614, -1.546325, 0.000000, -0.318327, -3.917289, 0.000000, 116.787855, -1.753318, -1, -0.003318, 6.198516, -0.071638, 6.283185, -0.000000, 0.000000, -0.004035, , 
89, 4.450000, Sedan, 0, 17.881599, -0.012586, 1.157093, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, -0.386981, 1.318771, 0.000000, 17.814614, -1.546325, 0.000000, 0.000000, -0.000000, 0.000000, 117.675680, -1.753429, -1, -0.003429, 6.194934, -0.071638, 0.000000, 0.000000, 0.000000, -0.004035, , 
90, 4.500000, Sedan, 0, 17.881599, -0.012586, 3.711607, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 0.503750, 1.241455, 0.000000, 17.814614, -1.546325, 0.000000, -0.000000, 0.000000, 0.000000, 118.563493, -1.750337, -1, -0.000337, 6.191352, -0.071638, 0.000000, 0.000000, 0.000000, -0.004035, , 
91, 4.550000, Sedan, 0, 17.881599, -0.009498, 6.266121, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 1.393640, 1.155032, 0.000000, 17.797794, -1.728466, 0.000000, -0.336397, -3.642822, 0.000000, 119.451303, -1.753188, -1, -0.003188, 6.188649, -0.054060, 0.000879, 0.000879, 0.000000, -0.004035, , 
92, 4.600000, Sedan, 0, 17.881599, -0.009265, 2.537450, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 2.283466, 1.067922, 0.000000, 17.796527, -1.742192, 0.000000, -0.025350, -0.274517, 0.000000, 120.339127, -1.753526, -1, -0.003526, 6.186013, -0.052736, 0.001824, 0.001824, 0.000000, -0.004035, , 
93, 4.650000, Sedan, 0, 17.881599, -0.009265, 5.091965, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 3.173292, 0.980813, 0.000000, 17.796527, -1.742192, 0.000000, 0.000000, 0.000000, 0.000000, 121.226942, -1.750662, -1, -0.000662, 6.183376, -0.052736, 0.002769, 0.002769, 0.000000, -0.004035, , 
94, 4.700000, Sedan, 0, 17.881599, -0.012978, 1.363293, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 4.062488, 0.887517, 0.000000, 17.783909, -1.865915, 0.000000, -0.252356, -2.474457, 0.000000, 0.762593, -1.750813, -1, -0.000813, 6.179682, -0.073867, 0.002658, 0.002658, 0.000000, -0.004035, , 
95, 4.750000, Sedan, 0, 17.881599, 0.012022, 3.917808, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 4.951927, 0.796944, 0.000000, 17.788782, -1.811460, 0.000000, 0.097466, 1.089086, 0.000000, 1.742478, -1.746996, -1, 0.003004, 6.209606, 0.598472, 0.008059, 0.008059, 0.000000, 0.100403, , 
96, 4.800000, Sedan, 0, 17.881599, 0.037022, 0.189137, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 5.844892, 0.767947, 0.000000, 17.859308, -0.579929, 0.000000, 1.410506, 24.630632, 0.000000, 2.784190, -1.747149, -1, 0.002851, 0.022047, 1.912527, 6.282280, -0.000905, 0.000000, 0.100403, , 
97, 4.850000, Sedan, 0, 17.881599, 0.062022, 2.743651, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 6.735721, 0.836203, 0.000000, 17.816574, 1.365118, 0.000000, -0.854674, 38.900945, 0.000000, 3.859964, -1.747182, -1, 0.002818, 0.130962, 2.178306, 6.283185, -0.000001, 0.000000, 0.100403, , 
98, 4.900000, Sedan, 0, 17.881599, 0.087022, 5.298165, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.613878, 1.000790, 0.000000, 17.563148, 3.291743, 0.000000, -5.068509, 38.532482, 0.000000, 4.944757, -1.747314, -1, 0.002686, 0.239878, 2.178306, 6.283184, -0.000001, 0.000000, 0.100403, , 
99, 4.950000, Sedan, 0, 17.881599, 0.112022, 1.569494, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 8.469756, 1.257562, 0.000000, 17.117558, 5.135439, 0.000000, -8.911800, 36.873932, 0.000000, 6.029509, -1.749882, -1, 0.000118, 0.348622, 2.174879, 6.283016, -0.000169, 0.000000, 0.100403, , 
100, 5.000000, Sedan, 0, 17.881599, 0.137022, 4.124008, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.291632, 1.608497, 0.000000, 16.437513, 7.018701, 0.000000, -13.600904, 37.665246, 0.000000, 7.114234, -1.749603, -1, 0.000397, 0.457700, 2.181564, 6.283185, -0.000001, 0.000000, 0.100403, , 
101, 5.050000, Sedan, 0, 17.881599, 0.162022, 0.395337, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.070484, 2.046642, 0.000000, 15.577052, 8.762893, 0.000000, -17.209221, 34.883841, 0.000000, 8.198957, -1.749358, -1, 0.000642, 0.566609, 2.178178, 6.283185, -0.000001, 0.000000, 0.100403, , 
102, 5.100000, Sedan, 0, 17.881599, 0.187022, 2.949851, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.797050, 2.566921, 0.000000, 14.531315, 10.405572, 0.000000, -20.914745, 32.853573, 0.000000, 9.283723, -1.749027, -1, 0.000973, 0.675525, 2.178324, 0.000002, 0.000002, 0.000000, 0.100403, , 
103, 5.150000, Sedan, 0, 17.881599, 0.212022, 5.504365, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.461829, 3.164130, 0.000000, 13.295580, 11.944194, 0.000000, -24.714691, 30.772434, 0.000000, 10.368624, -1.747307, -1, 0.002693, 0.784446, 2.178415, 6.283181, -0.000004, 0.000000, 0.100403, , 
104, 5.200000, Sedan, 0, 17.881599, 0.237022, 1.775694, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.061002, 3.827024, 0.000000, 11.983449, 13.257872, 0.000000, -26.242633, 26.273563, 0.000000, 11.413024, -1.748490, -1, 0.001510, 0.897640, 2.263888, 0.017173, 0.017173, 0.000000, 0.069432, , 
105, 5.250000, Sedan, 0, 17.881599, 0.212022, 4.330208, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.602383, 4.538228, 0.000000, 10.827623, 14.224069, 0.000000, -23.116517, 19.323945, 0.000000, 12.451124, -1.745868, -1, 0.004132, 0.952544, 1.098084, 0.000000, 0.000000, 0.000000, 0.069432, , 
106, 5.300000, Sedan, 0, 17.881599, 0.237022, 0.601537, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.096211, 5.283226, 0.000000, 9.876559, 14.899974, 0.000000, -19.021274, 13.518087, 0.000000, 13.469006, -1.748055, -1, 0.001945, 1.023215, 1.413423, 6.283183, -0.000002, 0.000000, 0.069432, , 
107, 5.350000, Sedan, 0, 17.881599, 0.226656, 3.156052, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.534808, 6.062056, 0.000000, 8.771940, 15.576603, 0.000000, -22.092386, 13.532587, 0.000000, 14.486815, -1.748624, -1, 0.001376, 1.087721, 1.290102, 6.277020, -0.006165, 0.000000, 0.069432, , 
108, 5.400000, Sedan, 0, 17.881599, 0.251656, 5.710566, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.917195, 6.869987, 0.000000, 7.647750, 16.158620, 0.000000, -22.483805, 11.640351, 0.000000, 15.504602, -1.749051, -1, 0.000949, 1.164552, 1.536625, 6.283185, -0.000000, 0.000000, 0.069432, , 
109, 5.450000, Sedan, 0, 17.881599, 0.248304, 1.981895, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.241395, 7.702979, 0.000000, 6.483999, 16.659841, 0.000000, -23.275012, 10.024416, 0.000000, 16.522369, -1.749274, -1, 0.000726, 1.235218, 1.413321, 0.000000, 0.000000, 0.000000, 0.069432, , 
110, 5.500000, Sedan, 0, 17.881599, 0.248304, 4.536409, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.505105, 8.557051, 0.000000, 5.274203, 17.081431, 0.000000, -24.195923, 8.431797, 0.000000, 17.540154, -1.748590, -1, 0.001410, 1.305884, 1.413321, 6.283185, -0.000000, 0.000000, 0.069432, , 
111, 5.550000, Sedan, 0, 17.881599, 0.248304, 0.807738, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.709323, 9.427271, 0.000000, 4.084346, 17.404401, 0.000000, -23.797141, 6.459408, 0.000000, 18.557938, -1.749416, -1, 0.000584, 1.376550, 1.413321, 6.283185, -0.000000, 0.000000, 0.069432, , 
112, 5.600000, Sedan, 0, 17.881599, 0.248304, 3.362252, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.850308, 10.309942, 0.000000, 2.819708, 17.653423, 0.000000, -25.292750, 4.980421, 0.000000, 19.575706, -1.748946, -1, 0.001054, 1.447216, 1.413321, 0.000000, 0.000000, 0.000000, 0.069432, , 
113, 5.650000, Sedan, 0, 17.881599, 0.248304, 5.916766, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.928803, 11.200340, 0.000000, 1.569895, 17.807956, 0.000000, -24.996263, 3.090677, 0.000000, 20.539680, -1.748574, -1, 0.001426, 1.517882, 1.413321, 0.003736, 0.003736, 0.000000, 0.069432, , 
114, 5.700000, Sedan, 0, 17.881599, 0.223304, 2.188095, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.950879, 12.094036, 0.000000, 0.441517, 17.873923, 0.000000, -22.567570, 1.319339, 0.000000, 21.481180, -1.749856, -1, 0.000144, 1.562310, 0.888562, 0.001905, 0.001905, 0.000000, 0.003941, , 
115, 5.750000, Sedan, 0, 17.881599, 0.198304, 4.742609, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.956770, 12.988093, 0.000000, 0.117819, 17.881147, 0.000000, -6.473949, 0.144478, 0.000000, 22.424199, -1.748338, -1, 0.001662, 1.566583, 0.085463, 0.002461, 0.002461, 0.000000, 0.003941, , 
116, 5.800000, Sedan, 0, 17.881599, 0.173304, 1.013938, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.960556, 13.882165, 0.000000, 0.075726, 17.881439, 0.000000, -0.841864, 0.005838, 0.000000, 23.362829, -1.747881, -1, 0.002119, 1.568591, 0.040152, 0.000770, 0.000770, 0.000000, 0.003941, , 
117, 5.850000, Sedan, 0, 17.881599, 0.148304, 3.568452, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.963294, 14.776238, 0.000000, 0.054758, 17.881444, 0.000000, -0.419361, 0.000091, 0.000000, 59.837406, 1.749545, 1, -0.000455, 1.570861, 0.045403, 3.141085, -0.000508, 0.000000, -0.003996, , 
118, 5.900000, Sedan, 0, 17.881599, 0.123304, 6.122967, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.959897, 15.670311, 0.000000, -0.067931, 17.881470, 0.000000, -2.453779, 0.000535, 0.000000, 58.949531, 1.748247, 1, -0.001753, 1.574668, 0.076127, 3.141343, -0.000249, 0.000000, -0.003996, , 
119, 5.950000, Sedan, 0, 17.881599, 0.098304, 2.394296, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.956264, 16.564383, 0.000000, -0.072662, 17.881435, 0.000000, -0.094621, -0.000714, 0.000000, 58.061659, 1.749884, 1, -0.000116, 1.578465, 0.075945, 3.141593, 0.000000, 0.000000, -0.003996, , 
120, 6.000000, Sedan, 0, 17.881599, 0.073304, 4.948810, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.946173, 17.458406, 0.000000, -0.201830, 17.880460, 0.000000, -2.583366, -0.019487, 0.000000, 57.173785, 1.748234, 1, -0.001766, 1.582013, 0.070958, 3.141593, 0.000000, 0.000000, -0.003996, , 
121, 6.050000, Sedan, 0, 17.881599, 0.048304, 1.220139, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.936081, 18.352429, 0.000000, -0.201830, 17.880460, 0.000000, -0.000000, -0.000000, 0.000000, 56.285911, 1.749757, 1, -0.000243, 1.585561, 0.070958, 3.141593, -0.000000, 0.000000, -0.003996, , 
122, 6.100000, Sedan, 0, 17.881599, 0.023304, 3.774653, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.919799, 19.246359, 0.000000, -0.325637, 17.878599, 0.000000, -2.476142, -0.037223, 0.000000, 55.398039, 1.748261, 1, -0.001739, 1.589109, 0.070958, 3.141593, 0.000000, 0.000000, -0.003996, , 
123, 6.150000, Sedan, 0, 17.881599, 0.012467, 0.045982, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.903013, 20.140281, 0.000000, -0.335718, 17.878448, 0.000000, -0.201619, -0.003031, 0.000000, 54.510164, 1.749432, 1, -0.000568, 1.592656, 0.070958, 3.141593, -0.000000, 0.000000, -0.003996, , 
124, 6.200000, Sedan, 0, 17.881599, 0.012467, 2.600496, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.880778, 21.034081, 0.000000, -0.444699, 17.875993, 0.000000, -2.179604, -0.049093, 0.000000, 53.622293, 1.748326, 1, -0.001674, 1.596204, 0.070958, 3.141593, 0.000000, 0.000000, -0.003996, , 
125, 6.250000, Sedan, 0, 17.881599, 0.012467, 5.155010, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.857299, 21.927853, 0.000000, -0.469588, 17.875432, 0.000000, -0.497780, -0.011212, 0.000000, 52.734418, 1.749147, 1, -0.000853, 1.599752, 0.070958, 3.141593, -0.000000, 0.000000, -0.003996, , 
126, 6.300000, Sedan, 0, 17.881599, 0.012467, 1.426339, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.829112, 22.821483, 0.000000, -0.563740, 17.872606, 0.000000, -1.883044, -0.056524, 0.000000, 51.846547, 1.748430, 1, -0.001570, 1.603300, 0.070958, 3.141593, 0.000000, 0.000000, -0.003996, , 
127, 6.350000, Sedan, 0, 17.881599, 0.012467, 3.980853, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.798940, 23.715054, 0.000000, -0.603430, 17.871415, 0.000000, -0.793813, -0.023828, 0.000000, 50.958671, 1.748900, 1, -0.001100, 1.606848, 0.070958, 3.141593, -0.000000, 0.000000, -0.003996, , 
128, 6.400000, Sedan, 0, 17.881599, 0.012467, 0.252182, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.764803, 24.608476, 0.000000, -0.682756, 17.868439, 0.000000, -1.586512, -0.059516, 0.000000, 50.070801, 1.748573, 1, -0.001427, 1.610396, 0.070958, 3.141593, 0.000000, 0.000000, -0.003996, , 
129, 6.450000, Sedan, 0, 17.881599, 0.012467, 2.806696, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.727941, 25.501795, 0.000000, -0.737240, 17.866395, 0.000000, -1.089669, -0.040878, 0.000000, 49.182925, 1.748692, 1, -0.001308, 1.613944, 0.070958, 3.141593, -0.000000, 0.000000, -0.003996, , 
