Version: 2, OpenDRIVE: ./FourWaySignal.xodr, 3DModel: ./FourWaySignal.osgb
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot
11.800, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.963
11.850, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.234
11.900, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.789
11.950, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.060
12.000, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.614
12.050, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 6.169
12.100, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.440
12.150, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.995
12.200, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.266
12.250, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.821
12.300, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.092
12.350, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.646
12.400, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.201
12.450, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.472
12.500, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.027
12.550, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.298
12.600, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.853
12.650, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.407
12.700, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.679
12.750, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.233
12.800, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.504
12.850, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.059
12.900, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.613
12.950, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.885
13.000, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.439
13.050, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.711
13.100, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.265
13.150, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.820
13.200, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.091
13.250, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.645
13.300, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.917
13.350, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.471
13.400, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 6.026
13.450, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.297
13.500, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.852
13.550, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.123
13.600, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.677
13.650, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 6.232
13.700, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.503
13.750, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.058
13.800, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.329
13.850, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.884
13.900, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.155
13.950, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.710
14.000, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.264
14.050, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.535
14.100, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.090
14.150, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.361
14.200, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.916
14.250, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.470
14.300, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.742
14.350, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.296
14.400, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.567
14.450, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.122
14.500, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.676
14.550, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.948
14.600, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.502
14.650, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.774
14.700, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.328
14.750, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.883
14.800, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.154
14.850, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.708
14.900, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.980
14.950, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.534
15.000, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 6.089
15.050, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.360
15.100, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.915
15.150, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.186
15.200, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.741
15.250, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.012
15.300, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.566
15.350, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.121
15.400, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.392
15.450, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.947
15.500, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.218
15.550, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.773
15.600, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.327
15.650, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.598
15.700, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.153
15.750, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.424
15.800, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.979
15.850, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.533
15.900, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.805
15.950, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.359
16.000, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.630
16.050, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.185
16.100, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.739
16.150, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.011
16.200, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.565
16.250, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.837
16.300, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.391
16.350, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.946
16.400, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.217
16.450, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.772
16.500, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.043
16.550, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.597
16.600, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 6.152
16.650, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.423
16.700, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.978
16.750, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.249
16.800, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.804
16.850, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.075
16.900, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.629
16.950, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.184
17.000, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.455
17.050, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.010
17.100, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.281
17.150, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 2.836
17.200, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.390
17.250, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.661
17.300, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.216
17.350, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.487
17.400, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.042
17.450, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.596
17.500, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 1.868
17.550, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 4.422
17.600, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 0.694
17.650, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 3.248
17.700, 0, Sedan, 7.764, 74.457, 0.000, 1.803, 0.000, 0.000, 17.882, 0.000, 5.803
