Version: 2, OpenDRIVE: ./ALKS_Road_straight.xodr, 3DModel: 
time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot
10.000, 2, LeadVehicle, 210.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.952
10.025, 0, Ego, 174.199, -8.000, 0.000, 0.000, 0.000, 0.000, 16.936, 0.000, 5.923
10.025, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.025, 2, LeadVehicle, 210.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.142
10.050, 0, Ego, 174.623, -8.000, 0.000, 0.000, 0.000, 0.000, 16.935, 0.000, 0.850
10.050, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.050, 2, LeadVehicle, 210.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.049
10.075, 0, Ego, 175.046, -8.000, 0.000, 0.000, 0.000, 0.000, 16.935, 0.000, 2.059
10.075, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.075, 2, LeadVehicle, 211.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.240
10.100, 0, Ego, 175.469, -8.000, 0.000, 0.000, 0.000, 0.000, 16.934, 0.000, 3.269
10.100, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.100, 2, LeadVehicle, 211.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.430
10.125, 0, Ego, 175.893, -8.000, 0.000, 0.000, 0.000, 0.000, 16.934, 0.000, 4.479
10.125, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.125, 2, LeadVehicle, 212.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.621
10.150, 0, Ego, 176.316, -8.000, 0.000, 0.000, 0.000, 0.000, 16.933, 0.000, 5.688
10.150, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.150, 2, LeadVehicle, 212.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.811
10.175, 0, Ego, 176.739, -8.000, 0.000, 0.000, 0.000, 0.000, 16.932, 0.000, 0.614
10.175, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.175, 2, LeadVehicle, 212.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.719
10.200, 0, Ego, 177.163, -8.000, 0.000, 0.000, 0.000, 0.000, 16.932, 0.000, 1.824
10.200, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.200, 2, LeadVehicle, 213.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.909
10.225, 0, Ego, 177.586, -8.000, 0.000, 0.000, 0.000, 0.000, 16.931, 0.000, 3.033
10.225, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.225, 2, LeadVehicle, 213.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.100
10.250, 0, Ego, 178.009, -8.000, 0.000, 0.000, 0.000, 0.000, 16.931, 0.000, 4.242
10.250, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.250, 2, LeadVehicle, 214.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.290
10.275, 0, Ego, 178.432, -8.000, 0.000, 0.000, 0.000, 0.000, 16.930, 0.000, 5.452
10.275, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.275, 2, LeadVehicle, 214.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.480
10.300, 0, Ego, 178.856, -8.000, 0.000, 0.000, 0.000, 0.000, 16.930, 0.000, 0.378
10.300, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.300, 2, LeadVehicle, 215.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.388
10.325, 0, Ego, 179.279, -8.000, 0.000, 0.000, 0.000, 0.000, 16.929, 0.000, 1.587
10.325, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.325, 2, LeadVehicle, 215.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.578
10.350, 0, Ego, 179.702, -8.000, 0.000, 0.000, 0.000, 0.000, 16.929, 0.000, 2.796
10.350, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.350, 2, LeadVehicle, 215.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.769
10.375, 0, Ego, 180.125, -8.000, 0.000, 0.000, 0.000, 0.000, 16.928, 0.000, 4.005
10.375, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.375, 2, LeadVehicle, 216.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.959
10.400, 0, Ego, 180.549, -8.000, 0.000, 0.000, 0.000, 0.000, 16.928, 0.000, 5.215
10.400, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.400, 2, LeadVehicle, 216.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.150
10.425, 0, Ego, 180.972, -8.000, 0.000, 0.000, 0.000, 0.000, 16.927, 0.000, 0.140
10.425, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.425, 2, LeadVehicle, 217.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.057
10.450, 0, Ego, 181.395, -8.000, 0.000, 0.000, 0.000, 0.000, 16.927, 0.000, 1.349
10.450, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.450, 2, LeadVehicle, 217.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.247
10.475, 0, Ego, 181.818, -8.000, 0.000, 0.000, 0.000, 0.000, 16.926, 0.000, 2.558
10.475, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.475, 2, LeadVehicle, 217.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.438
10.500, 0, Ego, 182.241, -8.000, 0.000, 0.000, 0.000, 0.000, 16.925, 0.000, 3.767
10.500, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.500, 2, LeadVehicle, 218.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.628
10.525, 0, Ego, 182.664, -8.000, 0.000, 0.000, 0.000, 0.000, 16.925, 0.000, 4.976
10.525, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.525, 2, LeadVehicle, 218.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.819
10.550, 0, Ego, 183.088, -8.000, 0.000, 0.000, 0.000, 0.000, 16.924, 0.000, 6.185
10.550, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.550, 2, LeadVehicle, 219.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.009
10.575, 0, Ego, 183.511, -8.000, 0.000, 0.000, 0.000, 0.000, 16.924, 0.000, 1.111
10.575, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.575, 2, LeadVehicle, 219.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.917
10.600, 0, Ego, 183.934, -8.000, 0.000, 0.000, 0.000, 0.000, 16.923, 0.000, 2.320
10.600, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.600, 2, LeadVehicle, 220.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.107
10.625, 0, Ego, 184.357, -8.000, 0.000, 0.000, 0.000, 0.000, 16.923, 0.000, 3.528
10.625, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.625, 2, LeadVehicle, 220.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.298
10.650, 0, Ego, 184.780, -8.000, 0.000, 0.000, 0.000, 0.000, 16.922, 0.000, 4.737
10.650, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.650, 2, LeadVehicle, 220.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.488
10.675, 0, Ego, 185.203, -8.000, 0.000, 0.000, 0.000, 0.000, 16.922, 0.000, 5.946
10.675, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.675, 2, LeadVehicle, 221.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.679
10.700, 0, Ego, 185.626, -8.000, 0.000, 0.000, 0.000, 0.000, 16.921, 0.000, 0.871
10.700, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.700, 2, LeadVehicle, 221.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.586
10.725, 0, Ego, 186.049, -8.000, 0.000, 0.000, 0.000, 0.000, 16.921, 0.000, 2.080
10.725, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.725, 2, LeadVehicle, 222.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.776
10.750, 0, Ego, 186.472, -8.000, 0.000, 0.000, 0.000, 0.000, 16.920, 0.000, 3.289
10.750, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.750, 2, LeadVehicle, 222.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.967
10.775, 0, Ego, 186.895, -8.000, 0.000, 0.000, 0.000, 0.000, 16.920, 0.000, 4.497
10.775, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.775, 2, LeadVehicle, 222.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.157
10.800, 0, Ego, 187.318, -8.000, 0.000, 0.000, 0.000, 0.000, 16.919, 0.000, 5.706
10.800, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.800, 2, LeadVehicle, 223.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.348
10.825, 0, Ego, 187.741, -8.000, 0.000, 0.000, 0.000, 0.000, 16.919, 0.000, 0.631
10.825, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.825, 2, LeadVehicle, 223.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.255
10.850, 0, Ego, 188.164, -8.000, 0.000, 0.000, 0.000, 0.000, 16.918, 0.000, 1.839
10.850, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.850, 2, LeadVehicle, 224.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.445
10.875, 0, Ego, 188.587, -8.000, 0.000, 0.000, 0.000, 0.000, 16.918, 0.000, 3.048
10.875, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.875, 2, LeadVehicle, 224.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.636
10.900, 0, Ego, 189.010, -8.000, 0.000, 0.000, 0.000, 0.000, 16.917, 0.000, 4.256
10.900, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.900, 2, LeadVehicle, 225.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.826
10.925, 0, Ego, 189.433, -8.000, 0.000, 0.000, 0.000, 0.000, 16.917, 0.000, 5.464
10.925, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.925, 2, LeadVehicle, 225.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.017
10.950, 0, Ego, 189.856, -8.000, 0.000, 0.000, 0.000, 0.000, 16.916, 0.000, 0.390
10.950, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.950, 2, LeadVehicle, 225.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.207
10.975, 0, Ego, 190.279, -8.000, 0.000, 0.000, 0.000, 0.000, 16.916, 0.000, 1.598
10.975, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
10.975, 2, LeadVehicle, 226.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.115
11.000, 0, Ego, 190.702, -8.000, 0.000, 0.000, 0.000, 0.000, 16.915, 0.000, 2.806
11.000, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.000, 2, LeadVehicle, 226.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.305
11.025, 0, Ego, 191.124, -8.000, 0.000, 0.000, 0.000, 0.000, 16.915, 0.000, 4.014
11.025, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.025, 2, LeadVehicle, 227.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.496
11.050, 0, Ego, 191.547, -8.000, 0.000, 0.000, 0.000, 0.000, 16.914, 0.000, 5.222
11.050, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.050, 2, LeadVehicle, 227.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.686
11.075, 0, Ego, 191.970, -8.000, 0.000, 0.000, 0.000, 0.000, 16.913, 0.000, 0.147
11.075, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.075, 2, LeadVehicle, 227.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.877
11.100, 0, Ego, 192.393, -8.000, 0.000, 0.000, 0.000, 0.000, 16.913, 0.000, 1.355
11.100, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.100, 2, LeadVehicle, 228.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.784
11.125, 0, Ego, 192.816, -8.000, 0.000, 0.000, 0.000, 0.000, 16.912, 0.000, 2.563
11.125, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.125, 2, LeadVehicle, 228.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.974
11.150, 0, Ego, 193.239, -8.000, 0.000, 0.000, 0.000, 0.000, 16.912, 0.000, 3.771
11.150, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.150, 2, LeadVehicle, 229.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.165
11.175, 0, Ego, 193.661, -8.000, 0.000, 0.000, 0.000, 0.000, 16.911, 0.000, 4.979
11.175, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.175, 2, LeadVehicle, 229.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.355
11.200, 0, Ego, 194.084, -8.000, 0.000, 0.000, 0.000, 0.000, 16.911, 0.000, 6.187
11.200, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.200, 2, LeadVehicle, 230.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.546
11.225, 0, Ego, 194.507, -8.000, 0.000, 0.000, 0.000, 0.000, 16.910, 0.000, 1.112
11.225, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.225, 2, LeadVehicle, 230.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.453
11.250, 0, Ego, 194.930, -8.000, 0.000, 0.000, 0.000, 0.000, 16.910, 0.000, 2.320
11.250, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.250, 2, LeadVehicle, 230.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.644
11.275, 0, Ego, 195.352, -8.000, 0.000, 0.000, 0.000, 0.000, 16.909, 0.000, 3.528
11.275, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.275, 2, LeadVehicle, 231.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.834
11.300, 0, Ego, 195.775, -8.000, 0.000, 0.000, 0.000, 0.000, 16.909, 0.000, 4.735
11.300, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.300, 2, LeadVehicle, 231.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.024
11.325, 0, Ego, 196.198, -8.000, 0.000, 0.000, 0.000, 0.000, 16.908, 0.000, 5.943
11.325, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.325, 2, LeadVehicle, 232.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.215
11.350, 0, Ego, 196.621, -8.000, 0.000, 0.000, 0.000, 0.000, 16.908, 0.000, 0.868
11.350, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.350, 2, LeadVehicle, 232.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.122
11.375, 0, Ego, 197.043, -8.000, 0.000, 0.000, 0.000, 0.000, 16.907, 0.000, 2.075
11.375, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.375, 2, LeadVehicle, 232.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.313
11.400, 0, Ego, 197.466, -8.000, 0.000, 0.000, 0.000, 0.000, 16.907, 0.000, 3.283
11.400, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.400, 2, LeadVehicle, 233.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.503
11.425, 0, Ego, 197.889, -8.000, 0.000, 0.000, 0.000, 0.000, 16.906, 0.000, 4.491
11.425, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.425, 2, LeadVehicle, 233.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.694
11.450, 0, Ego, 198.311, -8.000, 0.000, 0.000, 0.000, 0.000, 16.906, 0.000, 5.698
11.450, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.450, 2, LeadVehicle, 234.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.884
11.475, 0, Ego, 198.734, -8.000, 0.000, 0.000, 0.000, 0.000, 16.905, 0.000, 0.622
11.475, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.475, 2, LeadVehicle, 234.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.075
11.500, 0, Ego, 199.157, -8.000, 0.000, 0.000, 0.000, 0.000, 16.905, 0.000, 1.830
11.500, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.500, 2, LeadVehicle, 235.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.982
11.525, 0, Ego, 199.579, -8.000, 0.000, 0.000, 0.000, 0.000, 16.904, 0.000, 3.037
11.525, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.525, 2, LeadVehicle, 235.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.172
11.550, 0, Ego, 200.002, -8.000, 0.000, 0.000, 0.000, 0.000, 16.904, 0.000, 4.245
11.550, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.550, 2, LeadVehicle, 235.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.363
11.575, 0, Ego, 200.424, -8.000, 0.000, 0.000, 0.000, 0.000, 16.903, 0.000, 5.452
11.575, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.575, 2, LeadVehicle, 236.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.553
11.600, 0, Ego, 200.847, -8.000, 0.000, 0.000, 0.000, 0.000, 16.903, 0.000, 0.376
11.600, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.600, 2, LeadVehicle, 236.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.744
11.625, 0, Ego, 201.270, -8.000, 0.000, 0.000, 0.000, 0.000, 16.903, 0.000, 1.584
11.625, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.625, 2, LeadVehicle, 237.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.651
11.650, 0, Ego, 201.692, -8.000, 0.000, 0.000, 0.000, 0.000, 16.902, 0.000, 2.791
11.650, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.650, 2, LeadVehicle, 237.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.842
11.675, 0, Ego, 202.115, -8.000, 0.000, 0.000, 0.000, 0.000, 16.902, 0.000, 3.998
11.675, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.675, 2, LeadVehicle, 237.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.032
11.700, 0, Ego, 202.537, -8.000, 0.000, 0.000, 0.000, 0.000, 16.901, 0.000, 5.206
11.700, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.700, 2, LeadVehicle, 238.333, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 4.223
11.725, 0, Ego, 202.960, -8.000, 0.000, 0.000, 0.000, 0.000, 16.901, 0.000, 0.130
11.725, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.725, 2, LeadVehicle, 238.750, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.413
11.750, 0, Ego, 203.382, -8.000, 0.000, 0.000, 0.000, 0.000, 16.900, 0.000, 1.337
11.750, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.750, 2, LeadVehicle, 239.167, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 0.320
11.775, 0, Ego, 203.805, -8.000, 0.000, 0.000, 0.000, 0.000, 16.900, 0.000, 2.544
11.775, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.775, 2, LeadVehicle, 239.583, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.511
11.800, 0, Ego, 204.227, -8.000, 0.000, 0.000, 0.000, 0.000, 16.899, 0.000, 3.751
11.800, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.800, 2, LeadVehicle, 240.000, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.701
11.825, 0, Ego, 204.650, -8.000, 0.000, 0.000, 0.000, 0.000, 16.899, 0.000, 4.958
11.825, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.825, 2, LeadVehicle, 240.417, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.892
11.850, 0, Ego, 205.072, -8.000, 0.000, 0.000, 0.000, 0.000, 16.898, 0.000, 6.165
11.850, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.850, 2, LeadVehicle, 240.833, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 5.082
11.875, 0, Ego, 205.495, -8.000, 0.000, 0.000, 0.000, 0.000, 16.898, 0.000, 1.089
11.875, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.875, 2, LeadVehicle, 241.250, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 6.273
11.900, 0, Ego, 205.917, -8.000, 0.000, 0.000, 0.000, 0.000, 16.897, 0.000, 2.296
11.900, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.900, 2, LeadVehicle, 241.667, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 1.180
11.925, 0, Ego, 206.340, -8.000, 0.000, 0.000, 0.000, 0.000, 16.897, 0.000, 3.503
11.925, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.925, 2, LeadVehicle, 242.083, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 2.370
11.950, 0, Ego, 206.762, -8.000, 0.000, 0.000, 0.000, 0.000, 16.896, 0.000, 4.709
11.950, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
11.950, 2, LeadVehicle, 242.500, -8.000, 0.000, 0.000, 0.000, 0.000, 16.667, 0.000, 3.561
11.975, 0, Ego, 207.184, -8.000, 0.000, 0.000, 0.000, 0.000, 16.896, 0.000, 5.916
11.975, 1, TargetBlocking, 500.000, -8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
